Year,Gender,Country,Cancer,WHO2000,Count,AgeAvg,AgeMed,IncideceRate
2017,男,嘉義市,皮膚,12.61,28,73.39,76,21.38
2017,男,嘉義市,男性乳房,0.98,2,65.5,65.5,1.53
2017,男,嘉義市,攝護腺,32.37,66,72.64,73,50.39
2017,男,嘉義市,睪丸,1.72,2,28,28,1.53
2017,男,嘉義市,其他男性生殖器官,1.02,2,58.5,58.5,1.53
2017,男,嘉義市,膀胱,9.99,21,68.38,66,16.03
2017,男,嘉義市,腎,5.8,11,56.09,57,8.4
2017,男,嘉義市,腎盂及其他泌尿系統,8.41,16,66.06,68,12.22
2017,男,嘉義市,腦,1.8,3,57.33,75,2.29
2017,男,嘉義市,甲狀腺,9.45,17,53.94,57,12.98
2017,男,嘉義市,不明原發部位,2.55,5,66.4,67,3.82
2017,男,嘉義市,白血病,8.19,13,52.31,61,9.93
2017,男,嘉義市,非何杰金氏淋巴瘤,8.13,16,65.69,64,12.22
2017,男,嘉義市,漿細胞瘤,0.77,2,74,74,1.53
2017,男,嘉義市,全癌症,376.14,739,65.22,65,564.23
2017,男,新北市,口腔、口咽及下咽,37.09,1072,56.59,56,54.88
2017,男,新北市,主唾液腺,1.53,41,59.8,59,2.1
2017,男,新北市,鼻咽,7.27,197,51.69,51,10.08
2017,男,新北市,食道,13.85,409,59.89,58,20.94
2017,男,新北市,胃,14.62,419,69.39,69,21.45
2017,男,新北市,小腸,1.43,41,59.07,60,2.1
2017,男,新北市,結直腸,53.37,1524,64.17,64,78.02
2017,男,新北市,肝及肝內膽管,38.51,1107,63.04,62,56.67
2017,男,新北市,膽囊及肝外膽管,3.12,90,66.91,67,4.61
2017,男,新北市,胰,7.39,209,65.62,65,10.7
2017,男,新北市,後腹膜腔及腹膜,0.31,8,60.5,60.5,0.41
2017,男,新北市,消化器官其他分界不明部位,0.03,1,63,63,0.05
2017,男,新北市,鼻腔、中耳及副鼻竇,0.7,19,60.79,63,0.97
2017,男,新北市,喉,3.66,105,66.36,66,5.38
2017,男,新北市,肺、支氣管及氣管,46.28,1322,67.45,67,67.68
2017,男,新北市,胸膜,0.25,8,66,66.5,0.41
2017,男,新北市,胸腺、心臟與中隔,2.2,56,53.09,55,2.87
2017,男,新北市,骨、關節及關節軟骨,0.53,11,39.27,49,0.56
2017,男,新北市,結締組織、皮下組織及其他軟組織,2.32,62,55.48,54.5,3.17
2017,男,新北市,皮膚,8.14,234,67.76,68,11.98
2017,男,新北市,男性乳房,0.36,12,69.08,62.5,0.61
2017,男,新北市,攝護腺,31.66,887,72,72,45.41
2017,男,新北市,睪丸,2.39,46,32.78,31.5,2.35
2017,男,新北市,其他男性生殖器官,0.34,10,60.6,60,0.51
2017,男,新北市,膀胱,9.4,269,70.07,70,13.77
2017,男,新北市,腎,6.59,187,59.11,60,9.57
2017,男,新北市,腎盂及其他泌尿系統,3.99,108,66.92,69,5.53
2017,男,新北市,眼及淚腺,0.1,3,57.67,55,0.15
2017,男,新北市,腦,3.44,81,54.38,58,4.15
2017,男,新北市,其他神經系統,0.33,6,38.83,52,0.31
2017,男,新北市,甲狀腺,5.97,152,47.74,47,7.78
2017,男,新北市,其他內分泌腺,0.58,10,43.1,47.5,0.51
2017,男,新北市,不明原發部位,2.94,78,64.87,67,3.99
2017,男,新北市,何杰金氏淋巴瘤,1.26,26,39.5,35,1.33
2017,男,新北市,白血病,8.85,221,56.61,58,11.31
2017,男,新北市,非何杰金氏淋巴瘤,9.3,251,61.66,63,12.85
2017,男,新北市,漿細胞瘤,2.57,75,66.52,66,3.84
2017,男,新北市,全癌症,333.21,9371,63.4,64,479.73
2017,男,桃園市,口腔、口咽及下咽,37.68,548,54.63,54,50.29
2017,男,桃園市,主唾液腺,1.04,15,55.87,58,1.38
2017,男,桃園市,鼻咽,7.29,103,51.02,51,9.45
2017,男,桃園市,食道,14.05,205,57.36,56,18.81
2017,男,桃園市,胃,11.48,177,69.68,67,16.24
2017,男,桃園市,小腸,1.35,19,58.63,60,1.74
2017,男,桃園市,結直腸,52.33,746,65.36,65,68.46
2017,男,桃園市,肝及肝內膽管,35.88,513,62.94,62,47.08
2017,男,桃園市,膽囊及肝外膽管,2.81,39,71.87,70,3.58
2017,男,桃園市,胰,7.58,111,64.89,63,10.19
2017,男,桃園市,後腹膜腔及腹膜,0.59,8,55.13,57.5,0.73
2017,男,桃園市,消化器官其他分界不明部位,0.22,3,61.33,56,0.28
2017,男,桃園市,鼻腔、中耳及副鼻竇,0.83,11,50,55,1.01
2017,男,桃園市,喉,2.92,40,64.78,65,3.67
2017,男,桃園市,肺、支氣管及氣管,41.94,593,67.5,67,54.42
2017,男,桃園市,胸膜,0.4,5,58.4,58,0.46
2017,男,桃園市,胸腺、心臟與中隔,1.8,23,49.61,54,2.11
2017,男,桃園市,骨、關節及關節軟骨,0.93,10,42.1,38,0.92
2017,男,桃園市,結締組織、皮下組織及其他軟組織,3.38,43,53.02,53,3.95
2017,男,桃園市,皮膚,8.3,119,68.31,70,10.92
2017,男,桃園市,男性乳房,0.55,9,63.44,60,0.83
2017,男,桃園市,攝護腺,30.86,430,72.42,71,39.46
2017,男,桃園市,睪丸,2.14,24,31.58,30.5,2.2
2017,男,桃園市,其他男性生殖器官,0.39,5,67.4,68,0.46
2017,男,桃園市,膀胱,8.84,127,68.59,68,11.66
2017,男,桃園市,腎,4.89,66,56.92,57,6.06
2017,男,桃園市,腎盂及其他泌尿系統,2.78,38,67.45,70,3.49
2017,男,桃園市,眼及淚腺,0.15,2,70,70,0.18
2017,男,桃園市,腦,3.08,39,53.67,53,3.58
2017,男,桃園市,其他神經系統,0.3,3,29.33,42,0.28
2017,男,桃園市,甲狀腺,4.82,67,48.69,47,6.15
2017,男,桃園市,其他內分泌腺,1.07,9,27.22,13,0.83
2017,男,桃園市,不明原發部位,1.87,28,65.43,62.5,2.57
2017,男,桃園市,何杰金氏淋巴瘤,0.63,7,37.43,30,0.64
2017,男,桃園市,白血病,9.1,120,58.07,62.5,11.01
2017,男,桃園市,非何杰金氏淋巴瘤,9.76,133,63.61,65,12.21
2017,男,桃園市,漿細胞瘤,2.33,32,65.66,64.5,2.94
2017,男,桃園市,全癌症,316.84,4476,63.01,63,410.79
2017,男,新竹縣,口腔、口咽及下咽,28.56,107,54.47,55,37.93
2017,男,新竹縣,主唾液腺,0.6,3,74,82,1.06
2017,男,新竹縣,鼻咽,6.11,22,47.86,46,7.8
2017,男,新竹縣,食道,10.98,42,59.07,59,14.89
2017,男,新竹縣,胃,8.82,37,71.38,75,13.12
2017,男,新竹縣,小腸,1.27,5,64.2,65,1.77
2017,男,新竹縣,結直腸,45.6,175,63.94,64,62.04
2017,男,新竹縣,肝及肝內膽管,29.19,115,65.03,64,40.77
2017,男,新竹縣,膽囊及肝外膽管,2.78,11,68.09,70,3.9
2017,男,新竹縣,胰,6.91,27,66.78,66,9.57
2017,男,新竹縣,後腹膜腔及腹膜,2.07,6,53.17,65.5,2.13
2017,男,新竹縣,鼻腔、中耳及副鼻竇,0.54,2,51,51,0.71
2017,男,新竹縣,喉,1.92,7,62,61,2.48
2017,男,新竹縣,肺、支氣管及氣管,40.21,159,68.1,70,56.37
2017,男,新竹縣,胸膜,0.24,1,55,55,0.35
2017,男,新竹縣,胸腺、心臟與中隔,0.91,3,44,43,1.06
2017,男,新竹縣,骨、關節及關節軟骨,0.66,2,40,40,0.71
2017,男,新竹縣,結締組織、皮下組織及其他軟組織,2.21,8,68.75,70.5,2.84
2017,男,新竹縣,皮膚,9.9,41,68.83,77,14.54
2017,男,新竹縣,攝護腺,23.19,94,73.24,74,33.32
2017,男,新竹縣,睪丸,2.87,8,32.13,31,2.84
2017,男,新竹縣,其他男性生殖器官,0.64,3,67,58,1.06
2017,男,新竹縣,膀胱,5.62,22,66.86,68,7.8
2017,男,新竹縣,腎,6.55,24,56.08,57.5,8.51
2017,男,新竹縣,腎盂及其他泌尿系統,1.88,7,67.29,72,2.48
2017,男,新竹縣,眼及淚腺,0.58,1,0,0,0.35
2017,男,新竹縣,腦,3.01,9,47.22,49,3.19
2017,男,新竹縣,甲狀腺,4.39,14,41,38.5,4.96
2017,男,新竹縣,其他內分泌腺,1.17,2,1.5,1.5,0.71
2017,男,新竹縣,不明原發部位,0.8,3,48.33,48,1.06
2017,男,新竹縣,何杰金氏淋巴瘤,0.46,1,16,16,0.35
2017,男,新竹縣,白血病,8.25,27,55.63,64,9.57
2017,男,新竹縣,非何杰金氏淋巴瘤,7.13,27,64.22,66,9.57
2017,男,新竹縣,漿細胞瘤,1.35,6,70.5,69.5,2.13
2017,男,新竹縣,全癌症,267.75,1023,63.26,64,362.67
2017,男,宜蘭縣,口腔、口咽及下咽,41.11,139,55.45,55,60.18
2017,男,宜蘭縣,主唾液腺,1.66,6,55,55,2.6
2017,男,宜蘭縣,鼻咽,6.62,20,52.45,52,8.66
2017,男,宜蘭縣,食道,15.07,54,58.39,57,23.38
2017,男,宜蘭縣,胃,18.54,77,70.75,74,33.34
2017,男,宜蘭縣,小腸,1.2,5,71.2,78,2.16
2017,男,宜蘭縣,結直腸,38.72,156,69.65,71,67.54
2017,男,宜蘭縣,肝及肝內膽管,45.7,171,65.36,66,74.03
2017,男,宜蘭縣,膽囊及肝外膽管,3.57,14,70.57,71,6.06
2017,男,宜蘭縣,胰,6.93,26,67.62,69.5,11.26
2017,男,宜蘭縣,後腹膜腔及腹膜,1.02,2,28.5,28.5,0.87
2017,男,宜蘭縣,鼻腔、中耳及副鼻竇,0.86,3,51.67,52,1.3
2017,男,宜蘭縣,喉,6.91,25,63.76,63,10.82
2017,男,宜蘭縣,肺、支氣管及氣管,43,174,70,72,75.33
2017,男,宜蘭縣,胸腺、心臟與中隔,1.9,6,58.17,64.5,2.6
2017,男,宜蘭縣,骨、關節及關節軟骨,1.69,3,17.67,16,1.3
2017,男,宜蘭縣,結締組織、皮下組織及其他軟組織,1.42,5,58.2,59,2.16
2017,男,宜蘭縣,皮膚,12.04,52,74.08,78.5,22.51
2017,男,宜蘭縣,男性乳房,0.27,1,68,68,0.43
2017,男,宜蘭縣,攝護腺,26.77,111,73.59,74,48.06
2017,男,宜蘭縣,睪丸,3.88,9,33.44,25,3.9
2017,男,宜蘭縣,其他男性生殖器官,0.5,2,79,79,0.87
2017,男,宜蘭縣,膀胱,9.42,39,70.72,72,16.88
2017,男,宜蘭縣,腎,5.38,20,64.65,63,8.66
2017,男,宜蘭縣,腎盂及其他泌尿系統,2.75,10,68.7,72.5,4.33
2017,男,宜蘭縣,腦,3.51,11,54.45,55,4.76
2017,男,宜蘭縣,其他神經系統,0.22,1,75,75,0.43
2017,男,宜蘭縣,甲狀腺,5.07,15,49.07,49,6.49
2017,男,宜蘭縣,其他內分泌腺,0.61,1,16,16,0.43
2017,男,宜蘭縣,不明原發部位,2.24,9,72.56,79,3.9
2017,男,宜蘭縣,何杰金氏淋巴瘤,1.7,6,62.67,65,2.6
2017,男,宜蘭縣,白血病,8.49,29,62.76,66,12.56
2017,男,宜蘭縣,非何杰金氏淋巴瘤,8.38,29,65.38,71,12.56
2017,男,宜蘭縣,漿細胞瘤,2.14,10,77.4,77.5,4.33
2017,男,宜蘭縣,全癌症,329.85,1243,65.87,66,538.15
2017,男,苗栗縣,口腔、口咽及下咽,37.38,157,57.03,56,54.93
2017,男,苗栗縣,鼻咽,6.95,29,55.34,55,10.15
2017,男,苗栗縣,食道,17.91,75,56.35,54,26.24
2017,男,苗栗縣,胃,10.89,54,68.72,67,18.89
2017,男,苗栗縣,小腸,1.32,6,64,64,2.1
2017,男,苗栗縣,結直腸,43.9,208,66.73,67.5,72.77
2017,男,苗栗縣,肝及肝內膽管,40.3,188,65.48,65,65.77
2017,男,苗栗縣,膽囊及肝外膽管,3.7,17,67.94,73,5.95
2017,男,苗栗縣,胰,4.41,22,70.36,75,7.7
2017,男,苗栗縣,後腹膜腔及腹膜,0.71,3,59.67,66,1.05
2017,男,苗栗縣,喉,3.76,17,62.41,60,5.95
2017,男,苗栗縣,肺、支氣管及氣管,39.5,192,68.68,69,67.17
2017,男,苗栗縣,胸膜,0.44,2,64.5,64.5,0.7
2017,男,苗栗縣,胸腺、心臟與中隔,1.87,8,60.25,64,2.8
2017,男,苗栗縣,骨、關節及關節軟骨,0.22,1,69,69,0.35
2017,男,苗栗縣,結締組織、皮下組織及其他軟組織,2.23,9,57.67,57,3.15
2017,男,苗栗縣,皮膚,9.45,51,74.2,78,17.84
2017,男,苗栗縣,男性乳房,0.18,1,79,79,0.35
2017,男,苗栗縣,攝護腺,32.22,166,74.37,75,58.07
2017,男,苗栗縣,睪丸,2.05,6,36.17,33.5,2.1
2017,男,苗栗縣,其他男性生殖器官,0.58,3,70,66,1.05
2017,男,苗栗縣,膀胱,7.81,42,73.02,77,14.69
2017,男,苗栗縣,腎,3.03,15,65.93,64,5.25
2017,男,苗栗縣,腎盂及其他泌尿系統,1.33,7,70.43,73,2.45
2017,男,苗栗縣,眼及淚腺,0.73,3,62.33,66,1.05
2017,男,苗栗縣,腦,3.39,11,50.73,49,3.85
2017,男,苗栗縣,甲狀腺,4.83,19,56.32,60,6.65
2017,男,苗栗縣,其他內分泌腺,1.02,3,44.67,60,1.05
2017,男,苗栗縣,不明原發部位,3.26,14,65.5,65.5,4.9
2017,男,苗栗縣,何杰金氏淋巴瘤,0.5,2,56,56,0.7
2017,男,苗栗縣,白血病,8.02,34,62.26,64,11.89
2017,男,苗栗縣,非何杰金氏淋巴瘤,7.42,34,64.97,64,11.89
2017,男,苗栗縣,漿細胞瘤,1.85,9,70.67,74,3.15
2017,男,苗栗縣,全癌症,303.49,1409,65.69,66,492.93
2017,男,彰化縣,口腔、口咽及下咽,59.07,554,57.7,57,84.76
2017,男,彰化縣,主唾液腺,1.03,10,57.8,61,1.53
2017,男,彰化縣,鼻咽,6.46,59,54.61,56,9.03
2017,男,彰化縣,食道,14.83,145,59.47,58,22.18
2017,男,彰化縣,胃,9.39,100,69,70,15.3
2017,男,彰化縣,小腸,1.78,18,63.67,62.5,2.75
2017,男,彰化縣,結直腸,56.35,574,65.14,65,87.82
2017,男,彰化縣,肝及肝內膽管,45.55,458,64.83,65,70.07
2017,男,彰化縣,膽囊及肝外膽管,1.61,17,70.59,73,2.6
2017,男,彰化縣,胰,5.32,54,67.46,67,8.26
2017,男,彰化縣,後腹膜腔及腹膜,0.25,3,75,85,0.46
2017,男,彰化縣,鼻腔、中耳及副鼻竇,0.43,5,68.2,64,0.76
2017,男,彰化縣,喉,4.94,50,65.66,65.5,7.65
2017,男,彰化縣,肺、支氣管及氣管,47.11,493,68.4,69,75.42
2017,男,彰化縣,胸腺、心臟與中隔,1.08,9,56.22,58,1.38
2017,男,彰化縣,骨、關節及關節軟骨,0.69,4,30.5,23.5,0.61
2017,男,彰化縣,結締組織、皮下組織及其他軟組織,0.6,5,54.8,59,0.76
2017,男,彰化縣,皮膚,10.94,118,72.83,75,18.05
2017,男,彰化縣,男性乳房,0.37,3,52.33,48,0.46
2017,男,彰化縣,攝護腺,32.62,357,73.27,74,54.62
2017,男,彰化縣,睪丸,2.72,18,32.17,29.5,2.75
2017,男,彰化縣,其他男性生殖器官,0.61,6,61.5,62,0.92
2017,男,彰化縣,膀胱,8.24,88,70.36,72,13.46
2017,男,彰化縣,腎,4.51,43,59.58,59,6.58
2017,男,彰化縣,腎盂及其他泌尿系統,2.68,28,68.04,68,4.28
2017,男,彰化縣,眼及淚腺,0.09,1,75,75,0.15
2017,男,彰化縣,腦,3.64,27,48.22,52,4.13
2017,男,彰化縣,其他神經系統,0.22,2,52,52,0.31
2017,男,彰化縣,甲狀腺,6.67,56,51.91,52.5,8.57
2017,男,彰化縣,其他內分泌腺,0.92,4,20,10.5,0.61
2017,男,彰化縣,其他分界不明的部位,0.46,4,53,51.5,0.61
2017,男,彰化縣,不明原發部位,1.87,19,65.89,66,2.91
2017,男,彰化縣,何杰金氏淋巴瘤,0.56,5,53.6,53,0.76
2017,男,彰化縣,白血病,9.08,70,54.91,62,10.71
2017,男,彰化縣,非何杰金氏淋巴瘤,7.91,76,62.34,64.5,11.63
2017,男,彰化縣,漿細胞瘤,1.5,16,71.19,71.5,2.45
2017,男,彰化縣,全癌症,352.22,3500,64.37,65,535.46
2017,男,南投縣,口腔、口咽及下咽,47.72,191,58.21,57,74.4
2017,男,南投縣,主唾液腺,0.14,1,87,87,0.39
2017,男,南投縣,鼻咽,5.89,21,51.48,52,8.18
2017,男,南投縣,食道,18.12,74,58.54,57,28.82
2017,男,南投縣,胃,9.98,49,69.39,66,19.09
2017,男,南投縣,小腸,0.86,4,65,66.5,1.56
2017,男,南投縣,結直腸,37.6,172,68.21,67.5,67
2017,男,南投縣,肝及肝內膽管,41.89,186,65.52,66,72.45
2017,男,南投縣,膽囊及肝外膽管,2.97,14,72.86,71.5,5.45
2017,男,南投縣,胰,4.62,21,66.9,65,8.18
2017,男,南投縣,後腹膜腔及腹膜,0.2,1,60,60,0.39
2017,男,南投縣,鼻腔、中耳及副鼻竇,1.78,7,55.71,52,2.73
2017,男,南投縣,喉,3.68,17,64.12,59,6.62
2017,男,南投縣,肺、支氣管及氣管,44.52,202,69.1,70,78.68
2017,男,南投縣,胸膜,0.22,1,69,69,0.39
2017,男,南投縣,胸腺、心臟與中隔,2.06,6,44.33,42,2.34
2017,男,南投縣,骨、關節及關節軟骨,0.53,2,62.5,62.5,0.78
2017,男,南投縣,結締組織、皮下組織及其他軟組織,1.13,4,61.75,68,1.56
2017,男,南投縣,皮膚,9.2,46,74.83,77,17.92
2017,男,南投縣,攝護腺,33.83,164,74.16,74,63.88
2017,男,南投縣,睪丸,0.84,2,28.5,28.5,0.78
2017,男,南投縣,其他男性生殖器官,0.22,1,59,59,0.39
2017,男,南投縣,膀胱,7.41,36,69.67,69.5,14.02
2017,男,南投縣,腎,5.1,20,56.1,57,7.79
2017,男,南投縣,腎盂及其他泌尿系統,4.5,19,69.53,72,7.4
2017,男,南投縣,腦,2.43,8,53.75,50.5,3.12
2017,男,南投縣,甲狀腺,5.59,19,51.89,53,7.4
2017,男,南投縣,其他內分泌腺,0.51,2,53,53,0.78
2017,男,南投縣,不明原發部位,2.98,13,66.69,66,5.06
2017,男,南投縣,何杰金氏淋巴瘤,1.12,4,58.75,63,1.56
2017,男,南投縣,白血病,10.42,38,60.45,65,14.8
2017,男,南投縣,非何杰金氏淋巴瘤,6.98,31,66.29,65,12.07
2017,男,南投縣,漿細胞瘤,1.49,7,68.14,66,2.73
2017,男,南投縣,全癌症,316.92,1384,65.74,66,539.08
2017,男,雲林縣,口腔、口咽及下咽,60.7,343,58.09,57,95.76
2017,男,雲林縣,主唾液腺,1.09,6,54.83,52,1.68
2017,男,雲林縣,鼻咽,3.83,20,56,56.5,5.58
2017,男,雲林縣,食道,17,94,56.72,55,26.24
2017,男,雲林縣,胃,10.74,69,67.87,69,19.26
2017,男,雲林縣,小腸,1.49,8,62,67,2.23
2017,男,雲林縣,結直腸,42.92,270,67.71,69,75.38
2017,男,雲林縣,肝及肝內膽管,61.98,383,64.92,65,106.93
2017,男,雲林縣,膽囊及肝外膽管,1.4,9,65.78,64,2.51
2017,男,雲林縣,胰,7.3,46,66.65,65,12.84
2017,男,雲林縣,後腹膜腔及腹膜,0.33,2,57.5,57.5,0.56
2017,男,雲林縣,鼻腔、中耳及副鼻竇,0.59,3,52,45,0.84
2017,男,雲林縣,喉,4.48,28,63.86,60,7.82
2017,男,雲林縣,肺、支氣管及氣管,45.34,292,68.01,68,81.52
2017,男,雲林縣,胸膜,0.16,1,61,61,0.28
2017,男,雲林縣,胸腺、心臟與中隔,2.32,11,53.73,56,3.07
2017,男,雲林縣,骨、關節及關節軟骨,0.24,1,40,40,0.28
2017,男,雲林縣,結締組織、皮下組織及其他軟組織,3.3,15,53.73,54,4.19
2017,男,雲林縣,皮膚,15.08,102,73.08,76,28.48
2017,男,雲林縣,男性乳房,0.25,2,79,79,0.56
2017,男,雲林縣,攝護腺,32.77,229,74.39,76,63.93
2017,男,雲林縣,睪丸,2.06,7,32.43,28,1.95
2017,男,雲林縣,其他男性生殖器官,0.41,3,75,75,0.84
2017,男,雲林縣,膀胱,7.86,54,71.89,70,15.08
2017,男,雲林縣,腎,4.23,24,59.08,54,6.7
2017,男,雲林縣,腎盂及其他泌尿系統,3.35,23,71.04,75,6.42
2017,男,雲林縣,眼及淚腺,0.16,1,62,62,0.28
2017,男,雲林縣,腦,1.78,10,57.7,57,2.79
2017,男,雲林縣,甲狀腺,7.07,33,49.3,48,9.21
2017,男,雲林縣,其他內分泌腺,0.89,2,31,31,0.56
2017,男,雲林縣,其他分界不明的部位,0.16,1,58,58,0.28
2017,男,雲林縣,不明原發部位,3.51,20,60.65,60.5,5.58
2017,男,雲林縣,何杰金氏淋巴瘤,0.78,3,38.67,38,0.84
2017,男,雲林縣,白血病,7.11,34,59.24,64.5,9.49
2017,男,雲林縣,非何杰金氏淋巴瘤,8.16,47,63.89,66,13.12
2017,男,雲林縣,漿細胞瘤,2.03,14,74.36,75,3.91
2017,男,雲林縣,全癌症,364.1,2216,65.12,66,618.69
2017,男,嘉義縣,口腔、口咽及下咽,60.86,260,56.91,56,97.79
2017,男,嘉義縣,主唾液腺,1.39,5,53.4,47,1.88
2017,男,嘉義縣,鼻咽,4.98,20,55.7,61,7.52
2017,男,嘉義縣,食道,18.54,82,57.87,56,30.84
2017,男,嘉義縣,胃,9.86,50,66.92,66,18.81
2017,男,嘉義縣,小腸,1,5,72.2,70,1.88
2017,男,嘉義縣,結直腸,44.92,223,67.08,67,83.87
2017,男,嘉義縣,肝及肝內膽管,64.32,308,63.89,63,115.84
2017,男,嘉義縣,膽囊及肝外膽管,3.32,16,69,70.5,6.02
2017,男,嘉義縣,胰,4.61,23,66.7,66,8.65
2017,男,嘉義縣,後腹膜腔及腹膜,0.58,2,45.5,45.5,0.75
2017,男,嘉義縣,鼻腔、中耳及副鼻竇,1.74,8,60.75,58.5,3.01
2017,男,嘉義縣,喉,5.19,24,64.92,66,9.03
2017,男,嘉義縣,肺、支氣管及氣管,46.26,238,69.65,71,89.51
2017,男,嘉義縣,胸腺、心臟與中隔,0.82,4,55.25,56,1.5
2017,男,嘉義縣,骨、關節及關節軟骨,0.63,2,48.5,48.5,0.75
2017,男,嘉義縣,結締組織、皮下組織及其他軟組織,1.9,9,69.22,72,3.38
2017,男,嘉義縣,皮膚,15.55,81,71.65,75,30.46
2017,男,嘉義縣,男性乳房,0.49,2,66.5,66.5,0.75
2017,男,嘉義縣,攝護腺,26.87,143,73.49,74,53.78
2017,男,嘉義縣,睪丸,2.71,6,30.17,26,2.26
2017,男,嘉義縣,其他男性生殖器官,0.75,4,62.5,55.5,1.5
2017,男,嘉義縣,膀胱,12.81,64,69.14,68.5,24.07
2017,男,嘉義縣,腎,4.85,21,58.86,61,7.9
2017,男,嘉義縣,腎盂及其他泌尿系統,4.25,22,66.41,65,8.27
2017,男,嘉義縣,腦,3.04,10,51.5,59,3.76
2017,男,嘉義縣,其他神經系統,0.35,1,41,41,0.38
2017,男,嘉義縣,甲狀腺,6.65,26,53.96,54.5,9.78
2017,男,嘉義縣,其他內分泌腺,0.37,2,67.5,67.5,0.75
2017,男,嘉義縣,不明原發部位,2.59,11,58.73,57,4.14
2017,男,嘉義縣,何杰金氏淋巴瘤,0.48,2,51,51,0.75
2017,男,嘉義縣,白血病,6.75,27,58.7,62,10.15
2017,男,嘉義縣,非何杰金氏淋巴瘤,8.58,40,64.15,66,15.04
2017,男,嘉義縣,漿細胞瘤,2.89,16,70.69,68.5,6.02
2017,男,嘉義縣,全癌症,371.88,1759,64.65,65,661.57
2017,男,屏東縣,口腔、口咽及下咽,60.22,394,56.23,56,92.82
2017,男,屏東縣,主唾液腺,0.8,6,71.83,75,1.41
2017,男,屏東縣,鼻咽,10.43,63,53.27,53,14.84
2017,男,屏東縣,食道,18.65,127,58.24,58,29.92
2017,男,屏東縣,胃,10.86,82,70.49,73.5,19.32
2017,男,屏東縣,小腸,1.2,9,68.89,77,2.12
2017,男,屏東縣,結直腸,50.89,369,66.08,66,86.93
2017,男,屏東縣,肝及肝內膽管,52.42,367,62.46,62,86.46
2017,男,屏東縣,膽囊及肝外膽管,3.24,24,69.38,69,5.65
2017,男,屏東縣,胰,7.53,56,67.04,66,13.19
2017,男,屏東縣,後腹膜腔及腹膜,0.25,2,71.5,71.5,0.47
2017,男,屏東縣,鼻腔、中耳及副鼻竇,1.49,10,59.8,58.5,2.36
2017,男,屏東縣,喉,5.88,40,61.08,60,9.42
2017,男,屏東縣,肺、支氣管及氣管,39.95,292,67.72,67,68.79
2017,男,屏東縣,胸膜,0.24,2,79.5,79.5,0.47
2017,男,屏東縣,胸腺、心臟與中隔,2.41,12,53.25,63.5,2.83
2017,男,屏東縣,骨、關節及關節軟骨,1.1,5,46.2,34,1.18
2017,男,屏東縣,結締組織、皮下組織及其他軟組織,2.66,15,51.47,50,3.53
2017,男,屏東縣,皮膚,16.38,123,71.03,74,28.98
2017,男,屏東縣,男性乳房,0.22,2,81.5,81.5,0.47
2017,男,屏東縣,攝護腺,24.02,187,74.43,75,44.05
2017,男,屏東縣,睪丸,1.81,7,28.14,27,1.65
2017,男,屏東縣,其他男性生殖器官,0.9,7,80.14,79,1.65
2017,男,屏東縣,膀胱,8.76,65,70.57,73,15.31
2017,男,屏東縣,腎,4.12,25,56.88,56,5.89
2017,男,屏東縣,腎盂及其他泌尿系統,6.6,49,69.29,69,11.54
2017,男,屏東縣,腦,2.94,13,49.77,56,3.06
2017,男,屏東縣,其他神經系統,0.13,1,59,59,0.24
2017,男,屏東縣,甲狀腺,5.09,30,50.67,50,7.07
2017,男,屏東縣,其他內分泌腺,1.05,3,28.33,40,0.71
2017,男,屏東縣,不明原發部位,3.05,23,67.39,65,5.42
2017,男,屏東縣,何杰金氏淋巴瘤,1.17,7,61.43,69,1.65
2017,男,屏東縣,白血病,9.78,50,54.68,61.5,11.78
2017,男,屏東縣,非何杰金氏淋巴瘤,8.74,53,60.77,67,12.49
2017,男,屏東縣,漿細胞瘤,1.81,13,66.23,65,3.06
2017,男,屏東縣,全癌症,367,2535,63.7,64,597.19
2017,男,澎湖縣,口腔、口咽及下咽,26.66,21,55,53,39.14
2017,男,澎湖縣,鼻咽,10.13,6,39.67,40.5,11.18
2017,男,澎湖縣,食道,14.54,11,51.45,54,20.5
2017,男,澎湖縣,胃,17.09,15,65.67,66,27.96
2017,男,澎湖縣,結直腸,36.7,30,64.53,66,55.92
2017,男,澎湖縣,肝及肝內膽管,39.39,33,61.45,59,61.51
2017,男,澎湖縣,膽囊及肝外膽管,2.23,2,70,70,3.73
2017,男,澎湖縣,胰,9.04,7,63.43,65,13.05
2017,男,澎湖縣,後腹膜腔及腹膜,2.85,2,52.5,52.5,3.73
2017,男,澎湖縣,消化器官其他分界不明部位,1.17,1,65,65,1.86
2017,男,澎湖縣,喉,8.16,6,49.33,49,11.18
2017,男,澎湖縣,肺、支氣管及氣管,35.19,30,65.13,64.5,55.92
2017,男,澎湖縣,皮膚,9.72,7,54,55,13.05
2017,男,澎湖縣,攝護腺,31.69,28,72.71,73,52.19
2017,男,澎湖縣,膀胱,4.56,4,73,76,7.46
2017,男,澎湖縣,腎,7.75,7,61.14,55,13.05
2017,男,澎湖縣,腎盂及其他泌尿系統,0.59,1,88,88,1.86
2017,男,澎湖縣,腦,3.48,3,61,62,5.59
2017,男,澎湖縣,不明原發部位,2.37,2,55,55,3.73
2017,男,澎湖縣,白血病,1.13,1,55,55,1.86
2017,男,澎湖縣,非何杰金氏淋巴瘤,5.45,5,66,67,9.32
2017,男,澎湖縣,全癌症,269.89,222,62.22,62,413.81
